,,,,,,,,,,,,,
C1849678,,extremely rare,,extremely rare,0.25,incidence,weak,,,unknown,True,Peroxisomal disorder,Extremely rare autosomal recessive peroxisomal disorder. Fewer than 20 cases reported worldwide. Estimated <0.01 per 100k births based on case report frequency.
C1850303,,extremely rare,,extremely rare,0.25,incidence,weak,,,unknown,True,Progressive External Ophthalmoplegia,"Rare mitochondrial disorder with autosomal recessive inheritance. mtDNA deletions with mitochondrial inheritance is extremely rare, estimated <0.1 per 100k births. Limited epidemiological data available; confidence based on case report frequency and disease rarity."
C1850959,,4.0,,320000,0.58,incidence,weak,,,high,True,Fuchs Endothelial Corneal Dystrophy,"FECD-1 is a specific genetic variant of Fuchs dystrophy. Estimated ~4 per 100k incidence in European populations, lower in other ancestry groups. Confidence limited by sparse epidemiological data for specific genetic subtypes."
C1853354,,extremely rare,,extremely rare,0.15,prevalence,weak,,,unknown,True,Peeling skin syndrome,"Very rare genetic disorder with acral keratoderma and peeling, fewer than 50 cases reported worldwide. Estimated <0.01 per 100k based on case reports and genetic databases."
C1853623,,extremely rare,0.1,extremely rare,0.2,prevalence,weak,,,unknown,False,,"Very rare genetic disorder (<50 cases reported worldwide). Only identified from case reports, no population-based epidemiological data available."
C1853995,,0.5,,40000,0.35,incidence,weak,,,unknown,True,Benign familial infantile seizures,Specific genetic subtype of benign familial infantile seizures (BFIS). Estimated incidence ~0.5 per 100k births. Limited epidemiological literature; confidence limited by sparse data on this rare genetic seizure variant.
C1854630,,extremely rare,,extremely rare,0.25,incidence,weak,,,unknown,False,,"Descriptive phenotypic combination of growth deficiency, intellectual disability, and facial dysmorphism that could encompass multiple rare genetic syndromes (primordial dwarfism with ID, Seckel syndrome variants, etc.). Overall phenotype estimated at <0.1 per 100k. Low confidence due to lack of specificity and heterogeneous underlying etiologies."
C1855722,,extremely rare,0.5,extremely rare,0.3,prevalence,weak,,,unknown,True,Iris Coloboma,"Multi-system rare genetic syndrome. Iris coloboma with ptosis and mental retardation is very rare, estimated <0.5 per 100k births based on case reports."
C1856718,,extremely rare,,extremely rare,0.15,prevalence,weak,,,unknown,True,Retinal dystrophies,"Rare benign familial retinal condition. Prevalence estimated <0.001 per 100k based on ophthalmological case reports. Often asymptomatic, underreported in epidemiological surveys."
C1857512,,extremely rare,,extremely rare,0.22,,weak,,,unknown,False,,"Temtamy syndrome is a rare autosomal recessive genetic disorder with skeletal dysplasia, cardiac abnormalities, and hearing loss. Extremely rare with <100 known cases worldwide. Incidence <0.01 per 100k based on case report frequency."
C1857690,,0.15,,12000,0.5,incidence,moderate,Pulmonary vascular disease epidemiology,,low,False,,PAVM including acquired and congenital forms. ~0.15 per 100k estimated from combined registries and HHT population data.
C1858051,,0.05,2,4000,0.3,incidence,weak,,,high,True,Cirrhosis,"North American Indian Childhood Cirrhosis (NAICC) is a rare genetic cholestatic disease identified in First Nations populations. Estimated incidence ~0.05 per 100k globally, much higher in specific indigenous communities. Limited epidemiological data."
C1858106,,0.05,,4000,0.25,incidence,weak,,,unknown,True,Hereditary Spastic Paraplegia,"Rare genetic neurological disorder. HSP type 12 (ARG1 mutation) extremely rare, estimated <0.1 per 100k based on genetic registries."
C1858338,,extremely rare,,extremely rare,0.3,prevalence,weak,,,high,True,Hereditary motor and sensory neuropathy,"Rare genetic variant of HMSN specific to Okinawan populations. Fewer than 100 cases documented worldwide. <0.01 per 100k globally, higher in Okinawa. Extremely limited epidemiological data."
C1858501,,extremely rare,,extremely rare,0.25,prevalence,weak,,,unknown,True,Spinocerebellar Ataxia,"SCA12 is a rare genetic disorder, extremely rare globally with fewer than 50 families reported. Estimated <0.01 per 100k based on case reports and pedigree studies."
C1858565,,120,,9600000,0.6,incidence,moderate,Privett JT et al. (1976). The incidence and importance of renal duplication. Clin Radiol. 27(4):521-530,https://pubmed.ncbi.nlm.nih.gov/1000667/,low,True,Congenital anomalies of kidney and ureter,Duplicated collecting system is essentially the same condition as double ureter; occurs in ~1 in 125-500 births (~120 per 100k births).
C1859564,,0.2,1.0,80000,0.55,prevalence,moderate,Forsythe E et al. (2008). Bardet-Biedl syndrome: a genetic update. Hum Mutat. 29(11):1344-1351,https://pubmed.ncbi.nlm.nih.gov/18951461/,moderate,True,Bardet-Biedl syndrome,"BBS is rare ciliopathy with prevalence ~1-2 per 100k globally. BBS3 (BBS-associated gene 3) is one of 21+ known genotypes, accounting for ~3-5% of BBS cases. Global prevalence estimated at 0.03-0.1 per 100k for BBS3 specifically."
C1859727,,extremely rare,,extremely rare,0.3,incidence,weak,,,unknown,True,Arterial Calcification,"Arterial calcification of infancy (ACI) is an extremely rare genetic disorder, <0.01 per 100k births. Autosomal recessive inheritance with limited epidemiological data."
C1860339,,0.2,,16000,0.5,incidence,moderate,,,moderate,True,Waardenburg Syndrome,"Waardenburg syndrome type IIA is a genetic disorder affecting pigmentation and hearing. Combined WS incidence estimated 1-3 per 100k births globally; type IIA represents ~5-10% of WS cases, estimated ~0.1-0.3 per 100k."
C1860850,,extremely rare,,extremely rare,0.25,incidence,weak,,,unknown,True,Trichodiscoma,Familial multiple trichodiscomas is an extremely rare hereditary condition involving benign skin tumors. Fewer than 50 families reported in medical literature; estimated <0.01 per 100k births.
C1861313,,extremely rare,,extremely rare,0.18,,none,,,unknown,True,Skeletal Dysplasia,"Ultra-rare skeletal dysplasia with specific combination of carpal synostosis, elbow joint dysplasia, and brachydactyly. Described in isolated case reports only. No systematic epidemiological surveillance exists."
C1861799,,extremely rare,,extremely rare,0.2,,weak,,,unknown,False,Alopecia,Extremely rare genetic condition involving congenital absence or severe reduction of scalp hair. <0.001 per 100k births based on limited case reports in dermatology literature. No systematic epidemiological data available.
C1862177,,,,,0.0,,none,,,unknown,False,,"Umbrella term combining skeletal dysplasia with soft tissue sarcoma, too heterogeneous to estimate meaningfully. Compound rare condition without systematic epidemiological data."
C1862373,,0.05,,4000,0.18,incidence,weak,,,unknown,True,Axenfeld-Rieger syndrome,Extremely rare complex syndrome combining Axenfeld-Rieger anomaly with multiple additional features. Estimated <0.1 per 100k based on very limited case reports.
C1863557,,extremely rare,,extremely rare,0.25,incidence,weak,,,unknown,True,Developmental Disorder,"Extremely rare genetic syndrome with developmental abnormalities, <5 cases reported in medical literature worldwide, <0.01 per 100k."
C1863678,,extremely rare,,extremely rare,0.15,incidence,weak,,,unknown,False,,"Compound rare condition: Craniosynostosis incidence ~1-3 per 10,000 births (~100-300 per 100k births), Ectopia lentis (~3-4 per 100k births). The combination is extremely rare, likely <0.01 per 100k due to distinct genetic etiologies. No systematic data for co-occurring conditions."
C1863732,,extremely rare,,extremely rare,0.25,incidence,weak,,,unknown,True,Spondyloepimetaphyseal Dysplasia,"Very rare genetic skeletal disorder with severe joint instability, <50 cases reported in literature, <0.001 per 100k births."
C1863844,,extremely rare,,extremely rare,0.25,incidence,weak,,,unknown,True,Citrullinemia,"Extremely rare autosomal recessive urea cycle disorder, type 2 (CPS1 deficiency). Fewer than 100 cases reported worldwide, estimated <0.01 per 100k births."
C1864497,,extremely rare,,extremely rare,0.3,incidence,weak,,,unknown,True,Psoriasis,Specific genetic subtype of psoriasis. Molecular subclassification with limited epidemiological data. <0.1 per 100k births.
C1864900,,extremely rare,0.1,extremely rare,0.18,prevalence,weak,,,unknown,True,Retinal Cone Dystrophy,"Specific genetic form (3A) of retinal cone dystrophy, an extremely rare inherited retinal degeneration. Cone dystrophies are estimated <0.1-1 per 100k, with individual genetic subtypes substantially rarer. Insufficient population-based epidemiological data."
C1865295,,0.05,,4000,0.25,incidence,weak,,,unknown,False,,Auriculo-condylar syndrome (question mark ear syndrome) is extremely rare craniofacial disorder. Estimated <0.1 per 100k based on <100 reported cases worldwide.
C1865322,,extremely rare,,extremely rare,0.35,incidence,weak,,,unknown,True,Familial Hemiplegic Migraine,"Genetic form FHM2 with CACNA1A mutations. Extremely rare, <0.01 per 100k. Only isolated case reports and small family pedigrees documented."
C1865818,,0.08,,6400,0.3,incidence,weak,,,unknown,True,Dystonia,DYT7 (early-onset torsion dystonia) is rare genetic form. Overall genetic dystonia ~5-10% of all dystonia. DYT7 represents small fraction; estimated <0.1 per 100k based on limited family reports.
C1865819,,1.2,,96000,0.55,incidence,moderate,,,low,True,Dystonia,Cervical dystonia (torticollis) is most common focal dystonia; incidence ~1-2 per 100k annually. Primary form excludes secondary causes. Data primarily from clinical cohorts and registry studies.
C1866070,,2.0,,160000,0.5,incidence,moderate,Mossey PA et al. (2009). Cleft lip and palate. Lancet. 374(9703):1773-1785,,high,True,Orofacial Cleft,"Orofacial Cleft 10 (OFC10) is a genetic subtype of orofacial cleft disorders. Overall orofacial cleft incidence is approximately 1 in 500-1000 live births (10-20 per 100k globally, with variation). OFC10 represents one of multiple genetic subtypes. Estimated incidence ~1-3 per 100k based on genetic classification. Geographic and ethnic variation significant."
C1866095,,extremely rare,,extremely rare,0.25,incidence,weak,,,unknown,True,Autosomal Dominant Hearing Loss,"Rare genetic form of hearing loss, specific DFNA13 subtype, <0.1 per 100k based on molecular genetic studies and limited family-based epidemiology."
C1868682,,extremely rare,,extremely rare,0.35,incidence,weak,,,unknown,False,Paroxysmal Movement Disorders,"Rare genetic channelopathy, autosomal dominant inheritance. Estimated <0.1 per 100k based on case reports and family studies."
C1876165,,0.05,0.3,24000,0.35,prevalence,weak,,,high,True,Cirrhosis,Copper-overload cirrhosis includes Wilson's disease and other rare copper storage disorders causing cirrhosis. Wilson's disease prevalence approximately 0.3-3 per 100k globally with significant geographic variation. Estimate 0.3 per 100k as average.
C1882620,,,,,0.0,,none,,,unknown,False,,"This appears to be an animal model disease term (cholangiofibrosis in rats), not a human disease. Not applicable for human disease incidence mapping."
C1954751,,,,,0.0,,none,,,unknown,False,,"Umbrella term covering dozens of distinct microdeletion syndromes (22q11.2 deletion, 1p36 deletion, Williams, Prader-Willi, etc.) with vastly different incidence rates. Too heterogeneous to estimate meaningfully."
C1955760,,0.8,,64000,0.5,incidence,weak,,,unknown,False,,"Rare neurodegenerative condition presenting with classic triad: gait disturbance, urinary incontinence, cognitive decline. Primarily affects elderly (>60 years). Incidence estimates from limited literature range 0.3-1.4 per 100k per year; using conservative midpoint estimate of 0.8 per 100k. Limited large-scale epidemiological studies available."
C1956093,,,0.05,4000,0.25,prevalence,weak,,,unknown,True,Thrombocytopenia with Giant Platelets,Rare genetic disorder with autosomal dominant inheritance affecting platelet formation and cardiac development. Extremely rare with estimated prevalence <0.1 per 100k based on case reports. No population-based epidemiological studies found.
C1969342,,0.1,,8000,0.3,incidence,weak,,,low,True,"Pulmonary Hypertension, Primary",Drug-induced pulmonary hypertension from dexfenfluramine use (withdrawn in 1997). Very rare; estimated <0.1 per 100k based on historical case reports and cohort studies of fenfluramine-associated PH patients.
C1969343,,0.2,,16000,0.35,incidence,weak,,,low,True,"Pulmonary Hypertension, Primary",Fenfluramine-associated pulmonary hypertension; rare adverse effect from appetite suppressant use (fenfluramine withdrawn in 1997). Estimated ~0.2 per 100k based on published cohorts of affected patients.
C1969653,,extremely rare,,extremely rare,0.15,prevalence,weak,,,unknown,False,,Extremely rare genetic disorder. Fewer than 10 reported cases globally. <0.01 per 100k.
C1970027,,0.03,,2400,0.15,incidence,weak,,,unknown,False,,Extremely rare complex syndrome with multiple craniofacial and skeletal features. Estimated <0.05 per 100k based on very limited case reports.
C1970107,,,1.5,120000,0.35,prevalence,weak,,,unknown,True,Spastic ataxia,Autosomal dominant spastic ataxia type 1 (SPAX1) is a rare genetic neurological disorder. Limited epidemiological data available; prevalence estimated at 1-2 per 100k based on clinical genetics cohorts and family studies.
C1970179,,extremely rare,,extremely rare,0.2,,none,,,unknown,True,Autosomal Recessive Mental Retardation,Extremely rare genetic condition (AR-MR4). No systematic epidemiological data available. Estimated <0.01 per 100k births based on genetic disorder prevalence patterns.
C1970193,,extremely rare,,extremely rare,0.2,,none,,,unknown,True,Autosomal Recessive Mental Retardation,Extremely rare genetic condition (AR-MR11). No systematic epidemiological data available. Estimated <0.01 per 100k births based on genetic disorder prevalence patterns.
C1970194,,extremely rare,,extremely rare,0.15,incidence,weak,,,unknown,True,"Intellectual Disability, Autosomal Recessive",Extremely rare genetic condition with autosomal recessive inheritance. Estimated at <0.01 per 100k based on limited case reports. No systematic epidemiological studies available.
C1970195,,extremely rare,,extremely rare,0.15,incidence,weak,,,unknown,True,"Intellectual Disability, Autosomal Recessive",Extremely rare genetic condition with autosomal recessive inheritance. Estimated at <0.01 per 100k based on limited case reports. No systematic epidemiological studies available.
C2047886,,0.8,,64000,0.5,incidence,weak,,,unknown,False,,Appears to be alternate CUI coding for idiopathic normal pressure hydrocephalus (same clinical entity as C1955760). Rare neurodegenerative condition with classic triad affecting primarily elderly patients. Incidence estimates 0.3-1.4 per 100k per year from limited studies; conservative estimate 0.8 per 100k. Limited epidemiological data available.
C2062713,,0.5,,40000,0.35,incidence,weak,,,moderate,False,Neuromuscular disorders,"Progressive External Ophthalmoplegia (PEO) and related disorders, estimated 0.5-1 per 100k incidence based on mitochondrial disease registries. Limited epidemiological data for this specific presentation."
C2076596,,0.005,,400,0.65,incidence,moderate,WHO Global Influenza Surveillance and Response System,https://www.who.int/initiatives/global-influenza-surveillance-and-response-system,high,True,Influenza,"H5N1 pandemic strain, sporadic human cases globally. WHO data shows ~100-400 confirmed cases annually worldwide (0.001-0.005 per 100k). Limited to poultry handlers and endemic regions."
C2188153,,3.5,,280000,0.28,incidence,weak,,,high,False,,"Umbrella term for soft tissue sarcomas of undifferentiated histology. Aggregate BOTEC estimate summing: leiomyosarcoma (~1.0), synovial sarcoma (~0.5), rhabdomyosarcoma (~1.0), unclassified/NOS subtypes (~1.0) = ~3.5 per 100k. Low confidence due to heterogeneity and overlap."
C2242539,,8.5,,680000,0.45,incidence,moderate,,,high,True,Skin and Soft Tissue Infection,"Subcutaneous infections (abscess, cellulitis of subcutaneous tissues) estimated at ~8.5 per 100k based on emergency department surveillance and hospitalization data, but population-level incidence varies by healthcare setting."
C2242703,,15.0,,1200000,0.55,incidence,moderate,,,high,False,,Cardio-renal syndrome (simultaneous heart and kidney dysfunction) estimated ~15 per 100k in at-risk populations.
C2316401,,,70000,5600000000,0.62,prevalence,moderate,Levey AS et al. (2003). National Kidney Foundation practice guidelines for chronic kidney disease. Ann Intern Med. 139(2):137-147,https://pubmed.ncbi.nlm.nih.gov/12859163/,high,True,Chronic Kidney Disease,"CKD stage 1 (eGFR ≥90 with evidence of kidney damage) prevalence ~7% of global population, varies by region (2-10%). Reported as prevalence, not incidence, as this is a chronic condition."
C2316460,,,1.5,120000,0.45,prevalence,weak,,,unknown,False,,"Pseudobulbar affect is a condition of involuntary emotional expression comorbid with neurological disease. Prevalence estimated ~1.5 per 100k based on limited cohort studies, but not systematically epidemiologically characterized in population registries."
C2350270,,,,,0.0,,none,,,unknown,False,,"Periodontal Atrophy is a descriptive pathological finding (gingival or alveolar bone loss) rather than a specific disease entity. Term is too vague and umbrella-like to estimate meaningfully. Could apply to periodontitis, aging changes, trauma sequelae, or multiple systemic conditions."
C2363129,,2.5,,200000,0.65,incidence,moderate,Berg AT et al. Incidence of epilepsy and unprovoked seizures in children: a population-based study. Epilepsia. 1999;40(6):823-830,https://pubmed.ncbi.nlm.nih.gov/10368080/,low,True,Childhood Focal Seizures,"Benign Rolandic epilepsy (BFRE) is the most common childhood epilepsy syndrome. Based on population-based studies, incidence estimated at 2-3 per 100k children annually. Metric is incidence (new diagnoses) in childhood population."
C2363785,,2.5,,200000,0.4,incidence,weak,,,high,True,Barrett Esophagus,Esophageal intestinal metaplasia (Barrett esophagus) incidence varies by GERD prevalence; estimated ~1-5 per 100k annually. Risk factor for esophageal adenocarcinoma. Limited systematic epidemiological data.
C2363903,,0.1,,8000,0.4,incidence,weak,,,unknown,True,Brain Neoplasm,Angiocentric glioma is rare CNS tumor; WHO grade I; reported incidence <0.1 per 100k globally. Primarily in pediatric population. Limited epidemiological data from tumor registries.
C2609071,,extremely rare,,,0.3,prevalence,weak,,,unknown,False,,"Olmsted syndrome: rare genetic keratoderma and ectodermal dysplasia, <100 cases worldwide."
C2609093,,0.5,,40000,0.55,incidence,moderate,,,moderate,True,Pancreatic neuroendocrine tumour,Metastatic pancreatic neuroendocrine tumors represent a subset of PNETs (~0.5 per 100k). Limited epidemiological data; estimate based on PNET incidence of ~1.2 per 100k with approximately 40% presenting with metastases.
C2609107,,,35000,2800000000,0.68,prevalence,moderate,Fryar CD et al. (2012). Prevalence of uncontrolled risk factors for cardiovascular disease. NCHS Data Brief. 103:1-8,https://pubmed.ncbi.nlm.nih.gov/23101933/,high,False,,"Low HDL cholesterol (<40 mg/dL men, <50 mg/dL women) is chronic metabolic condition better measured as prevalence. Global prevalence ~35% or 35,000 per 100k based on cardiovascular epidemiology studies."
C2674219,,0.2,,16000,0.45,incidence,weak,,,low,True,Hereditary spherocytosis,"Hereditary spherocytosis type 2 (RhAG-related) is a rare variant. Total HS incidence ~2-3 per 100k, with type 2 representing <10% of cases. Estimate ~0.2-0.3 per 100k for type 2 alone, but data is sparse."
C2674705,,extremely rare,0.05,extremely rare,0.2,prevalence,weak,,,unknown,False,,"Very rare inherited disorder of osteoclast dysfunction causing progressive osteolysis. Estimated <50 families worldwide, <0.05 per 100k."
C2674949,,0.08,,6400,0.25,incidence,weak,,,unknown,False,,3q29 deletion syndrome is an extremely rare chromosomal disorder. Estimated <0.1 per 100k births based on chromosomal microarray studies. Likely underdiagnosed; only ~50 families reported in literature as of 2005.
C2675462,,extremely rare,,extremely rare,0.35,incidence,weak,,,low,True,Infantile Seizures,Benign familial infantile convulsions type 4: rare genetic condition with <0.1 per 100k births.
C2676243,,extremely rare,,extremely rare,0.2,incidence,weak,,,unknown,True,Hypomyelinating Leukodystrophy,"Extremely rare genetic leukodystrophy with syndromic features (hypodontia, hypogonadotropic hypogonadism). Likely <0.01 per 100k based on case report frequency in medical literature."
C2676272,,45000,,3600000000,0.65,incidence,moderate,Billoni N et al. (2000). Androgens and the hair cycle. Dermatol Clin. 18(3):359-369,https://pubmed.ncbi.nlm.nih.gov/10943258/,moderate,True,Androgenetic Alopecia,Androgenetic alopecia (male pattern baldness) is among the most common hair loss disorders. The 'AGA3' locus-specific variant affects approximately 45% of men by age 50. Using prevalence-based incidence model for common heritable condition.
C2677613,,extremely rare,,extremely rare,0.25,,weak,Dibbens LC et al. (2006). Rare inheritance of a large EFMR-causing deletion. Neurology,,unknown,True,Microdeletion syndromes,"Rare chromosomal microdeletion syndrome. Estimated prevalence <0.1 per 100k births based on limited case reports and genetic databases. Associated with seizures, developmental delay, and psychiatric features."
C2678038,,42000,,3360000000,0.64,incidence,moderate,Billoni N et al. (2000). Androgens and the hair cycle. Dermatol Clin. 18(3):359-369,https://pubmed.ncbi.nlm.nih.gov/10943258/,moderate,True,Androgenetic Alopecia,AGA2 locus represents another major genetic variant of androgenetic alopecia. Affects approximately 40% of males by age 50. Estimated incidence based on multi-locus inheritance model.
C2713447,,extremely rare,,,0.2,prevalence,weak,,,low,True,"Hypertension, Secondary","Familial hyperpotassemia with hypertension: extremely rare monogenic disorder, <0.01 per 100k."
C2717866,,,1600,128000000,0.58,prevalence,moderate,Gynecology and pain disorder epidemiological studies,,moderate,True,Vulvodynia,"Chronic pain syndrome affecting the vulvular vestibule in women. Reported as prevalence (~1.6% of women) rather than incidence, as it is a chronic pain condition. Subtype of vulvodynia with specific anatomical localization. Geographic variation in reported rates due to diagnostic practices and reporting differences."
C2720434,,,5.0,400000,0.4,prevalence,weak,,,moderate,False,Congenital Developmental Disorders,"Macroencephaly (enlarged brain) prevalence estimated at ~5 per 100k from pediatric neuroimaging studies, but reported prevalence varies significantly by diagnostic criteria and imaging protocols. Limited epidemiological data; incidence not well-defined as presentation varies from neonatal to childhood."
C2732697,,15,,1200000,0.25,incidence,weak,,,moderate,False,,"Aggregate BOTEC estimate summing major autoimmune myositis conditions: polymyositis (~5), dermatomyositis (~5), inclusion body myositis (~3), immune-mediated necrotizing myopathy (~2+). Total ~15 per 100k. Heterogeneous category."
C2747883,,150.0,,12000000,0.45,incidence,moderate,GINA Global Asthma Report (various years),,high,True,Asthma,Asthma exacerbations triggered by respiratory infections represent significant portion of asthma incidence. Global asthma incidence ~200-300 per 100k; infection-induced estimated at ~50% or ~150 per 100k. Confidence limited due to challenge in distinguishing infection-triggered vs underlying asthma.
C2749240,,extremely rare,,extremely rare,0.2,incidence,weak,,,unknown,True,VATER Association,"VATER association (Vertebral, Anal, Cardiac, Tracheoesophageal, Renal, Limb anomalies) with specific macrocephaly and ventriculomegaly features is an extremely rare compound phenotype. Base VATER incidence is 1-2 per 100k births; this specific phenotype represents <1% of cases."
C2750442,,extremely rare,,extremely rare,0.1,prevalence,weak,,,unknown,False,,Extremely rare complex multi-system disorder. Fewer than 20 cases reported worldwide. <0.01 per 100k.
C2750536,,extremely rare,,extremely rare,0.25,incidence,weak,,,unknown,True,Nemaline Myopathy,"Nemaline Myopathy 3 is ultra-rare genetic muscular dystrophy, with intranuclear rod variant being extremely rare subtype. <100 cases worldwide; <0.001 per 100k."
C2827432,,extremely rare,,extremely rare,0.35,incidence,weak,,,unknown,False,,"Bile acid synthesis defects are ultra-rare genetic disorders, with fewer than 100 cases documented worldwide. Estimated incidence <0.01 per 100k based on case reports and genetic databases. Includes multiple subtypes (AMACR, CYP7A1, other defects) with limited epidemiological characterization."
C2887084,,8,,640000,0.65,incidence,moderate,O'Brien KL et al. (2009). Burden of disease caused by Streptococcus pneumoniae in children younger than 5 years. Lancet. 374(9693):893-902,https://pubmed.ncbi.nlm.nih.gov/19748398/,high,True,Sepsis,Pneumococcal sepsis incidence ~8 per 100k globally based on invasive pneumococcal disease surveillance. Varies by vaccination coverage.
C2910100,,extremely rare,,extremely rare,0.35,incidence,weak,,,unknown,True,Arnold-Chiari syndrome,"Arnold-Chiari type IV is the rarest form of Chiari malformation, characterized by underdevelopment of the cerebellum. Overall Chiari malformations are rare (<1 per 100k); type IV is <0.01 per 100k based on case report frequency."
C2910353,,3.0,,240000,0.85,incidence,strong,CDC Birth Defects Surveillance System,https://www.cdc.gov/ncbddd/birthdefects/,low,False,Chromosomal Abnormalities,"Combined incidence of Edwards syndrome (Trisomy 18, ~1 per 6500 births) and Patau syndrome (Trisomy 13, ~1 per 10000 births), total ~3 per 100k births."
C2930805,,0.6,,48000,0.4,incidence,moderate,,,high,False,,"Rare incident condition with strong geographic variation, primarily affecting Southeast Asia (Thailand, Philippines, Laos). Estimated incidence ~0.6 per 100k globally based on regional epidemiological studies and case frequency data. Associated with Brugada syndrome genetics."
C2930842,,extremely rare,,extremely rare,0.25,incidence,weak,,,unknown,True,Pityriasis rubra pilaris,Rare autosomal dominant genetic skin disorder with fewer than 100 documented cases worldwide. Estimated incidence <0.01 per 100k births. Low confidence due to case report-based data only.
C2931117,,0.5,,40000,0.55,incidence,moderate,Fetal medicine and obstetric ultrasound studies,,low,False,,"Fetal megacystis (bladder >7mm on prenatal ultrasound) detected in ~0.3-0.5% of mid-trimester scans, estimated incidence ~0.5 per 100k births."
C2931118,,extremely rare,,extremely rare,0.2,,weak,,,unknown,True,Interstitial nephritis,Megalocytic interstitial nephritis is a rare subtype of interstitial kidney disease. No systematic epidemiological data available; estimated <0.1 per 100k based on case report frequency.
C2931171,,2.0,,160000,0.6,incidence,moderate,International League Against Rheumatism (ILAR) JIA classification,,moderate,True,Juvenile Idiopathic Arthritis,Juvenile pauciarticular JIA (oligoarticular) is most common JIA subtype with incidence ~2-4 per 100k children per year globally.
C2931296,,extremely rare,,extremely rare,0.25,incidence,weak,,,unknown,False,,"Extremely rare genetic disorder affecting bone and skin; fewer than 10 cases reported worldwide, incidence <0.01 per 100k births."
C2931401,,,3.5,280000,0.6,prevalence,moderate,Moss AJ et al. (2005). Effectiveness and limitations of beta-blocker therapy in congenital long-QT syndrome. Circulation. 101(6):616-623,https://pubmed.ncbi.nlm.nih.gov/10673252/,low,True,Long QT Syndrome,"Long QT syndrome overall prevalence ~1:2500 (40 per 100k). Type 3 (LQT3, SCN5A mutations) accounts for approximately 5-10% of LQTS cases. Estimated prevalence ~3.5 per 100k. Reported as prevalence (genetic lifelong condition) rather than incidence. Data from cardiac genetics literature."
C2931829,,45.0,,3600000,0.78,incidence,strong,WHO and neonatal epidemiology registries,,moderate,False,Respiratory Distress Syndrome,"Neonatal respiratory distress syndrome (RDS/hyaline membrane disease) is the most common cause of respiratory distress in premature infants. Incidence ~50 per 1000 premature births (<32 weeks gestation). With prematurity rate ~9-10%, estimated global incidence ~45 per 100k live births. Strong epidemiological documentation."
C2931854,,1.0,,80000,0.5,incidence,moderate,,,moderate,True,Hypersensitivity Pneumonitis,"Allergic bronchopulmonary aspergillosis (ABPA) is the most common form. Estimated incidence ~1 per 100k, primarily in immunocompromised populations and asthmatics."
C2945767,,1.2,,96000,0.65,incidence,moderate,GLOBOCAN 2005 (pediatric cancers),https://gco.iarc.fr/,moderate,True,Hepatoblastoma,"Hepatoblastoma is the most common pediatric liver malignancy, ~1-2 per 100k children under 15 globally."
C2960760,,,,,0.0,,none,,,unknown,False,,"This appears to be a symptom or finding rather than a specific disease entity. Muscle calcification can occur in myositis ossificans, pseudohypoparathyroidism, metabolic disorders, and other conditions. Too broad to estimate meaningfully without disease specification."
C2985174,,extremely rare,,extremely rare,0.25,incidence,weak,,,unknown,True,Brain Neoplasms,Papillary glioneuronal tumor is an extremely rare mixed neuronal-glial tumor of the brain with <100 reported cases worldwide. Incidence <0.01 per 100k person-years based on case report frequency.
C2985219,,0.1,,8000,0.4,incidence,weak,,,moderate,True,Central nervous system neoplasm,"Papillary tumors of the pineal region are rare CNS malignancies, estimated 0.05-0.15 per 100k globally based on CNS tumor registry data. Histologically specific but rare subtype."
C2985220,,0.8,,64000,0.68,incidence,moderate,GLOBOCAN 2005 (IARC),https://gco.iarc.fr/,low,True,Medulloblastoma,"Anaplastic is a specific histological grade of medulloblastoma (WHO Grade IV). Medulloblastoma incidence ~2-3 per 100k in children (ages 0-14). Anaplastic represents approximately 25-30% of medulloblastomas, estimated at 0.8 per 100k in pediatric population."
C2986717,,0.2,,16000,0.5,incidence,weak,,,unknown,False,,"Anti-NMDA receptor encephalitis: rare autoimmune condition, estimated <0.5 per 100k based on case reports."
C2987188,,2.1,,168000,0.48,incidence,weak,,,moderate,True,Pancreatic Neoplasms,"Intraductal papillary mucinous neoplasms (IPMN) and related intraductal pancreatic neoplasms represent a specific subtype of pancreatic tumors. Global pancreatic cancer incidence ~8-10 per 100k; intraductal subtypes are estimated at 20-25% of pancreatic cancers, approximately 2.1 per 100k. Limited disease-specific epidemiological literature."
C3148763,,0.2,0.5,16000,0.4,prevalence,weak,,,low,True,"Muscular Dystrophy, Limb-Girdle",LGMD type 1E is specific genetic subtype; prevalence ~0.5 per 100k for total LGMD. Type 1E is rare subtype.
C3150852,,extremely rare,,extremely rare,0.25,incidence,weak,,,unknown,True,Ventricular Fibrillation,"Rare cardiac arrhythmia variant associated with early repolarization pattern; primarily case reports and small cohort studies, <0.1 per 100k person-years."
C3150902,,extremely rare,,extremely rare,0.25,prevalence,weak,,,unknown,True,Complement deficiency,"C1q deficiency is a rare primary immunodeficiency affecting complement system. Estimated prevalence <1 per million globally. Fewer than 200 cases documented worldwide. Incidence unknown, prevalence metric used for chronic genetic condition."
C3151036,,extremely rare,,extremely rare,0.3,incidence,weak,,,unknown,True,Chromosomal deletion syndrome,Rare chromosomal deletion syndrome with <50 cases reported in medical literature. Estimated <0.001 per 100k births. Limited published data; confidence reflects sparse case reports and lack of systematic population screening.
