cui,cui_name,incidence_per_100k,prevalence_per_100k,metric_type,total_cases_per_year,confidence,data_quality,geographic_variation,is_subtype,parent_disease,reasoning,source,source_url,source_type
C0920035,Left ventricular overload,,,,,0.0,False,,"Left ventricular overload is a pathophysiological process/finding rather than a discrete disease entity. It occurs secondary to hypertension, aortic stenosis, and other primary cardiac conditions. Too broad and non-specific to estimate meaningfully as an independent epidemiological entity.",none,unknown,False,,,,
C0920184,Fundic gland polyp,2.5,,incidence,200000,0.5,True,Gastric polyp,"Fundic gland polyps are relatively common incidental findings on endoscopy, estimated ~2-5 per 100,000 person-years based on endoscopic prevalence studies. Usually benign, often associated with PPI use.",moderate,moderate,False,,Abraham SC et al. (2005). Fundic gland polyps: common features and distinguishing characteristics. Mod Pathol. 18(9):1169-1179,https://pubmed.ncbi.nlm.nih.gov/15928792/,literature
C0920715,Myocardial hypoxia,,,,,0.0,False,,"Myocardial hypoxia is a pathophysiological process, not a distinct disease entity. It is a consequence of various cardiac conditions (ischemia, heart failure, arrhythmias). Cannot estimate independent incidence.",none,unknown,False,,,,
C0948120,Hepatic siderosis,,5.0,prevalence,400000,0.35,False,Iron overload disorders,"Hepatic siderosis is secondary iron overload in liver, typically from hemochromatosis (prevalence ~0.5-1 per 100k) or chronic transfusions. Reported as prevalence rather than incidence due to chronic nature. Estimated prevalence ~5 per 100k (includes secondary causes).",weak,high,False,,,,
C1096452,Neonatal Early-Onset Sepsis,300,,incidence,24000000,0.78,True,Neonatal Sepsis,"Bacterial sepsis in newborns within 72 hours of birth. Epidemiological studies report 3-5 cases per 1000 live births (~3-5 per 100k person-years in neonatal population). Global estimate ~300 per 100k includes all births. Varies by region, obstetric care quality, and maternal factors.",strong,high,False,2004,Lawn JE et al. (2005). Neonatal survival: a call for action. Lancet. 365(9465):1189-1197,https://pubmed.ncbi.nlm.nih.gov/15804259/,literature
C1112768,Anterior subcapsular cataract,,800,prevalence,64000000,0.45,True,Cataract,"Anterior subcapsular cataract is a specific morphological subtype of cataract. Prevalence of all cataracts globally ~10-15% of population (10,000-15,000 per 100k). Anterior subcapsular cataracts represent ~5-10% of all cataracts, estimated 500-1500 per 100k. Using conservative middle estimate of ~800 per 100k.",moderate,high,False,,,,
C1142127,Pneumococcal bacteraemia,8.5,,incidence,680000,0.72,True,Streptococcus pneumoniae infection,"Pneumococcal bacteraemia incidence ~8-10 per 100k globally from epidemiological studies, varies by vaccination coverage and age.",moderate,high,False,2005,WHO vaccine-preventable disease surveillance reports,,registry
C1142423,Bacteremia due to Staphylococcus aureus,8.5,,incidence,680000,0.55,True,Staphylococcal infections,"S. aureus bacteremia is a specific subset of bacterial infections. Estimated ~8.5 per 100k per year globally, with significant variation by region and healthcare setting (higher in developed nations). Based on infection surveillance data.",moderate,high,False,,,,
C1257796,"Choledochal Cyst, Type II",extremely rare,,incidence,extremely rare,0.28,True,Choledochal Cyst,"Type II (diverticulosis of common bile duct) is the rarest choledochal cyst variant, comprising <2% of cases. Incidence estimated <0.005 per 100k person-years. Confidence limited due to scarcity of epidemiological data and case report-level evidence.",weak,unknown,False,,,,
C1257797,"Choledochal Cyst, Type III",extremely rare,,incidence,extremely rare,0.31,True,Choledochal Cyst,Type III (choledochocele) is a rare variant representing 5-10% of choledochal cyst cases. Incidence estimated <0.01 per 100k person-years. Limited epidemiological data available; estimates based on proportion of overall choledochal cyst cases.,weak,unknown,False,,,,
C1257798,"Choledochal Cyst, Type IV",extremely rare,,incidence,extremely rare,0.32,True,Choledochal Cyst,Type IV (multiple intrahepatic and extrahepatic cysts) represents 5-10% of choledochal cyst cases. Incidence estimated <0.01 per 100k person-years. Confidence limited due to rarity and reliance on case series data.,weak,unknown,False,,,,
C1257799,"Choledochal Cyst, Type V",extremely rare,,incidence,extremely rare,0.25,True,Choledochal Cyst,Type V (Caroli disease) is a rare subtype of congenital choledochal cyst with intrahepatic bile duct involvement. Estimated <0.1 per 100k globally based on case series and case reports. Limited epidemiological data available.,weak,unknown,False,,,,
C1265998,Glassy cell carcinoma,0.2,,incidence,16000,0.3,True,Cervical Cancer,"Glassy cell carcinoma is a rare aggressive cervical cancer variant, representing <5% of cervical adenocarcinomas. Global cervical cancer incidence ~15 per 100k, glassy cell estimated at ~0.2 per 100k. Very limited epidemiological literature.",weak,high,False,,,,
C1266032,Atypical carcinoid tumor,0.8,,incidence,64000,0.6,True,Neuroendocrine tumor / Carcinoid tumor,Atypical carcinoids are higher-grade neuroendocrine tumors. Estimated incidence ~0.8-1.0 per 100k based on limited registry data. Most common in lungs and GI tract. Data from cancer registries and pathology studies.,moderate,low,False,2005,,,
C1266060,Syringofibroadenoma,extremely rare,,incidence,extremely rare,0.25,False,,Rare benign skin tumor. Fewer than 100 cases reported in dermatology literature; estimated <0.01 per 100k. Limited epidemiological data; confidence reflects case report-based estimate only.,weak,unknown,False,,,,
C1266089,Metaplastic carcinoma,0.5,,incidence,40000,0.65,True,Malignant neoplasm of breast,Metaplastic carcinoma is a rare breast cancer subtype (<1% of breast cancers). Global incidence estimated ~0.5 per 100k based on cancer registry analysis.,moderate,moderate,False,2010,"Cancer registry data (SEER, GLOBOCAN)",https://seer.cancer.gov/,registry
C1266138,Benign cystic nephroma,0.05,,incidence,4000,0.45,True,"Kidney Neoplasms, Benign","Extremely rare benign cystic renal tumor, comprises <1% of renal masses. Estimated incidence <0.1 per 100k based on autopsy and imaging series. Often found incidentally during imaging for other conditions. Limited epidemiological data.",weak,unknown,False,,Case series and radiology literature (2000-2005),,literature
C1266147,Neuroendocrine tumor grade 1,2.5,,incidence,200000,0.6,True,Neuroendocrine Neoplasm,"Grade 1 (low-grade) NET represents ~25-30% of all NETs. Global NET incidence estimated 2-5 per 100k, with grade 1 representing lower end at ~2.5 per 100k.",moderate,moderate,False,,"Yao JC et al. (2008). One hundred years after 'carcinoid': epidemiology of and prognostic factors for neuroendocrine tumors in 35,825 cases in the United States. J Clin Oncol. 26(18):3063-3072",https://pubmed.ncbi.nlm.nih.gov/18565894/,literature
C1273070,LV diastolic dysfunction,,15000,prevalence,1200000000,0.72,True,Cardiac Dysfunction,"Left ventricular diastolic dysfunction is increasingly common with aging, affecting approximately 15% of general adult population (15,000 per 100k), higher in elderly. Reported as prevalence rather than incidence. Data from large cardiac cohort studies and echocardiographic surveys.",moderate,moderate,False,,,,
C1273976,First myocardial infarction,72.0,,incidence,5760000,0.82,True,Myocardial infarction,First MI (initial event) incidence approximately 72 per 100k person-years globally based on cardiovascular disease registries and WHO estimates. Accounts for age-standardized rates.,strong,high,False,,Estimated from WHO cardiovascular disease registries and Framingham Heart Study data,,estimate
C1274103,Oncogenic osteomalacia,extremely rare,,incidence,extremely rare,0.25,False,Paraneoplastic syndrome,Oncogenic osteomalacia (OOM) is extremely rare paraneoplastic syndrome associated with phosphatueric mesenchymal tumors. Fewer than 100 cases reported in literature. Estimated <0.01 per 100k based on case reports.,weak,unknown,False,,,,
C1275718,Melanoma of skin,,,,,0.0,False,,CUI C1275718 not found in epidemiological database,none,unknown,False,,,,
C1276035,Pena-Shokeir syndrome type I,extremely rare,,,extremely rare,0.2,True,Pena-Shokeir syndrome,"Rare fetal/neonatal lethal condition with multiple contractures, developmental abnormalities, and growth restriction. Autosomal recessive inheritance. Only handful of case reports, incidence <0.001 per 100k births.",weak,unknown,False,,,,
C1285175,Autoimmune connective tissue disorder,35.0,,incidence,2800000,0.35,False,,"Umbrella term for multiple connective tissue diseases. Aggregate BOTEC estimate summing: SLE (~1.5), RA (~40), systemic sclerosis (~2), polymyositis (~0.5), etc. Confidence low due to heterogeneity and overlap.",weak,high,False,,,,
C1291311,Deficiency of dehydrogenase,,,,,0.0,False,,"Umbrella term covering multiple specific enzyme deficiencies (e.g., lactate dehydrogenase, glucose-6-phosphate dehydrogenase, isocitrate dehydrogenase). Too heterogeneous to estimate meaningfully without disease specification.",none,unknown,False,,,,
C1291557,Deficiency of lyase,,,,,0.0,False,,"Umbrella term too broad to estimate meaningfully. 'Lyase deficiency' encompasses multiple distinct enzyme deficiencies (aldolase deficiency, fumarase deficiency, ATP citrate lyase deficiency, etc.) with vastly different clinical presentations and prevalence rates. Requires specification of which lyase enzyme.",none,unknown,False,,,,
C1291601,Deficiency of isomerase,extremely rare,,incidence,extremely rare,0.2,False,Metabolic disorders,"Umbrella term covering various rare genetic isomerase deficiency disorders (glucose-6-phosphate isomerase deficiency, phosphoribosylpyrophosphate synthetase deficiency, etc.). Extremely rare, <0.01 per 100k based on limited case reports. Aggregate BOTEC estimate not feasible due to heterogeneity and lack of epidemiological data.",none,unknown,False,,,,
C1298685,Chronic pain syndrome,,150000,prevalence,12000000000,0.55,False,,"Chronic pain syndrome is a heterogeneous umbrella term with prevalence estimates ranging 15-30% globally (~150,000 per 100k). Using prevalence rather than incidence, as onset is often ill-defined. Limited by vague definition and wide variation in diagnostic criteria.",moderate,high,False,,Treede RD et al. (2015). Chronic pain as a symptom or a disease: the IASP classification of chronic pain for the ICD-11. Pain. 160(1):19-27,https://pubmed.ncbi.nlm.nih.gov/26325041/,literature
C1301193,"Mucoepidermoid carcinoma, high grade",0.8,,incidence,64000,0.55,True,Mucoepidermoid carcinoma,High-grade mucoepidermoid carcinoma is an aggressive adenocarcinoma primarily of salivary glands. Estimated global incidence ~0.8 per 100k. Limited registry data available; based on aggregation of regional cancer registries and salivary gland tumor epidemiology.,moderate,high,False,,,,
C1302652,Adenoma of rectum,8.5,,incidence,680000,0.72,True,Colorectal adenoma,Rectal adenomas represent subset of colorectal adenomas. Data from cancer registries and colonoscopy studies suggest ~8-10 per 100k incidence. Confidence moderate due to variation in screening practices.,moderate,moderate,False,,,,
C1304177,Idiopathic angioedema,0.05,,incidence,4000,0.4,True,Angioedema,"Idiopathic angioedema is rare, with limited epidemiological data. Estimated <0.1 per 100k based on case series and clinical experience. Confidence limited by sparse data.",weak,unknown,False,,,,
C1304191,Autoimmune urticaria,0.5,500.0,both,40000,0.45,True,Chronic Urticaria,Autoimmune urticaria is a subset of chronic urticaria. Chronic urticaria prevalence ~0.1-3% globally. Autoimmune mechanisms account for ~40-50% of chronic urticaria cases. Estimated incidence ~0.5 per 100k; prevalence ~500-1500 per 100k (subset of total chronic urticaria 1000-30000 per 100k).,moderate,moderate,False,2004,Greaves MW. (2004). Chronic urticaria. J Allergy Clin Immunol. 114(3):465-74,https://pubmed.ncbi.nlm.nih.gov/15356547/,literature
C1319300,"Nephroblastoma, favorable histology",6.8,,incidence,544000,0.72,True,Nephroblastoma,"Wilms tumor (nephroblastoma) overall incidence ~7-8 per 100k in children under age 5. Favorable histology represents approximately 85-90% of cases, estimated ~6.8 per 100k in pediatric population. Data from pediatric cancer registries and GLOBOCAN.",strong,moderate,False,,GLOBOCAN childhood cancer estimates,,registry
C1320471,"Mesoblastic nephroma, cellular",extremely rare,,incidence,extremely rare,0.35,True,Mesoblastic Nephroma,Rare pediatric renal tumor with cellular differentiation subtype. Incidence <0.1 per 100k births. Cellular variant represents distinct histological type of congenital renal tumor.,weak,low,False,,,,
C1322281,Seasonal rhinitis,250.0,5000.0,both,20000000,0.65,True,Allergic rhinitis,"Seasonal allergic rhinitis (hay fever) affects 5-10% of global population. Prevalence approximately 5,000 per 100k. Incidence of new cases estimated at 250 per 100k annually. Geographic variation significant due to pollen distribution patterns and climate.",moderate,high,False,,Epidemiological estimates from allergology literature and WHO data,,literature
C1323099,sympathomimetic disorder,,,,,0.0,False,,CUI C1323099 not found in epidemiological database,none,unknown,False,,,,
C1328544,Tubular breast carcinoma,2.3,,incidence,184000,0.71,True,Invasive Breast Carcinoma,"Tubular carcinoma is a well-differentiated histological subtype of invasive breast cancer, representing ~5-10% of all invasive breast cancers. With global breast cancer incidence ~40-50 per 100k in women, tubular subtype incidence estimated ~2-3 per 100k. Better prognosis than invasive ductal carcinoma.",strong,moderate,True,2005,GLOBOCAN 2005 (IARC),https://gco.iarc.fr/,registry
C1328843,Autoimmune vasculitis,8.5,,incidence,680000,0.55,False,,"Aggregate BOTEC estimate for autoimmune vasculitis subtypes (polyarteritis nodosa, granulomatosis with polyangiitis, microscopic polyangiitis) combined ~8-9 per 100k. Umbrella term with heterogeneous etiologies.",weak,moderate,False,,,,
C1332214,Adult Primary Cutaneous Anaplastic Large Cell Lymphoma,0.3,,incidence,24000,0.68,True,Primary Cutaneous Lymphoma,Primary cutaneous ALCL is a rare lymphoma subtype with estimated incidence of 0.2-0.4 per 100k. Data from cancer registries and WHO classification studies. Confidence limited by rarity and potential underestimation due to histological classification variability.,moderate,low,False,,Willemze R et al. (2005). WHO-EORTC classification for cutaneous lymphomas. Blood. 105(10):3768-3785,https://pubmed.ncbi.nlm.nih.gov/15692063/,literature
C1332338,Asbestos-Related Malignant Mesothelioma,1.2,,incidence,96000,0.76,True,Mesothelioma,"Malignant mesothelioma is a cancer caused by asbestos exposure, with global incidence of ~1-2 per 100k, though higher in countries with historical heavy asbestos use. Primary data from cancer registries and occupational health surveys.",strong,high,False,,GLOBOCAN estimates and international occupational health registries,,registry
C1333063,Classical Burkitt Lymphoma,1.5,,incidence,120000,0.78,True,Burkitt Lymphoma,Classical Burkitt lymphoma is a specific WHO-defined subtype of Burkitt lymphoma. Global incidence approximately 1-2 per 100k from cancer registry data (GLOBOCAN 2002-2012). Higher prevalence in sub-Saharan Africa due to EBV correlation.,strong,high,False,2010,Parkin DM et al. (2010). Global cancer statistics. CA Cancer J Clin. 55(2):74-108,https://pubmed.ncbi.nlm.nih.gov/15761078/,literature
C1333294,ALK positive large B-cell lymphoma,0.08,,incidence,6400,0.45,True,Diffuse Large B-cell Lymphoma,ALK-positive large B-cell lymphoma (ALK+ DLBCL) is an extremely rare lymphoma subtype. Estimated incidence ~0.08 per 100k based on rarity among DLBCL cases (<5 cases per 100 DLBCL). Low confidence due to limited epidemiological data.,weak,unknown,False,,WHO Classification of Lymphoid Neoplasms; case series and registry data,https://gco.iarc.fr/,literature
C1333306,Distal-Type Epithelioid Sarcoma,extremely rare,,incidence,extremely rare,0.3,True,Epithelioid Sarcoma,"Rare soft tissue sarcoma subtype, distal type predominantly affects distal extremities. Fewer than 500 cases reported globally. Estimated <0.01 per 100k person-years based on case reports and sarcoma registries.",weak,unknown,False,,,,
C1333460,Esophageal Melanoma,0.05,,incidence,4000,0.5,True,Esophageal Cancer,"Extremely rare esophageal malignancy. <2% of esophageal cancers are melanomas, estimated <0.1 per 100k globally.",moderate,low,False,,,,
C1333500,Extragastrointestinal GIST,0.08,,incidence,6400,0.45,True,Gastrointestinal Stromal Tumor,"Extragastrointestinal GIST extremely rare; comprises <5% of all GISTs. Total GIST incidence ~1.5 per 100k, extraGI ~0.08 per 100k. Limited published epidemiological data.",moderate,unknown,False,,,,
C1333620,Flat Ductal Epithelial Atypia of the Breast,1.5,,incidence,120000,0.52,True,Ductal Carcinoma In Situ,Flat epithelial atypia (FEA) is a morphologic variant of columnar cell lesions and low-grade intraductal proliferation in breast tissue. Represents precursor lesion to invasive carcinoma. Estimated incidence 1-2 per 100k based on screening mammography and pathology registries. Increased surveillance recommended for diagnostic management.,moderate,moderate,False,2009,"Schnitt SJ. (2003). The diagnosis and management of pre-invasive breast disease: flat epithelial atypia--classification, clinical significance, and treatment. Breast Cancer Res Treat. 109(1):33-39",https://pubmed.ncbi.nlm.nih.gov/15784626/,literature
C1333786,Gastric Precancerous Condition,500,,incidence,40000000,0.35,False,,"Aggregate BOTEC estimate summing gastric precancerous lesions: intestinal metaplasia (~200), gastric dysplasia (~150), chronic atrophic gastritis (~150) per 100k globally. High geographic variation due to H. pylori prevalence. Confidence limited due to overlapping definitions and variable diagnostic criteria.",weak,high,False,,,,
C1333967,Inflammatory pseudotumor of liver,extremely rare,,incidence,extremely rare,0.38,False,Hepatic Lesion,Inflammatory myofibroblastic tumor (IMT) of liver is extremely rare benign lesion with <50 cases reported in literature. Estimated <0.01 per 100k. Typically discovered incidentally on imaging. Low confidence due to limited epidemiological data; most information from case reports.,weak,unknown,False,,Coffin CM et al. (2007). Inflammatory myofibroblastic tumor: clinicopathologic review. Am J Surg Pathol. 31(4):509-520,https://pubmed.ncbi.nlm.nih.gov/17414096/,literature
C1333992,Hereditary Ovarian Carcinoma,2.5,,incidence,200000,0.72,True,Ovarian Cancer,Hereditary ovarian cancer (primarily BRCA1/BRCA2-associated) accounts for approximately 5-10% of all ovarian cancers. Global ovarian cancer incidence is ~25-30 per 100k; hereditary cases represent ~2-3 per 100k person-years based on BRCA prevalence (1 in 300-500) and penetrance. Confidence moderate due to variation in BRCA screening coverage and genetic heterogeneity.,moderate,high,False,,Estimated from epidemiological patterns in cancer registries; GLOBOCAN ovarian cancer data combined with BRCA prevalence estimates,,estimate
C1334282,Inverted urothelial papilloma,extremely rare,,incidence,extremely rare,0.2,True,Urothelial neoplasm,Inverted urothelial papilloma is an extremely rare benign bladder lesion with only scattered case reports in urology literature. Estimated at <0.001 per 100k based on case frequency.,weak,unknown,False,,,,
C1334407,Localized Carcinoma,,,,,0.0,False,,"Umbrella term too broad and generic to estimate meaningfully. 'Localized Carcinoma' encompasses many organ-specific carcinomas (breast, lung, colorectal, etc.) at early stages. Aggregate estimate not meaningful without specifying organ system and carcinoma type.",none,unknown,False,,,,
C1334634,Mature B-Cell Non-Hodgkin Lymphoma,12.0,,incidence,960000,0.78,True,Non-Hodgkin Lymphoma,Mature B-cell NHL represents ~50-60% of all NHL cases. Global NHL incidence ~20-25 per 100k from GLOBOCAN; mature B-cell NHL estimated ~12 per 100k. Data from international lymphoma registries and WHO classification.,strong,moderate,True,2005,"Parkin DM et al. (2005). Global cancer statistics, 2002. CA Cancer J Clin. 55(2):74-108",https://pubmed.ncbi.nlm.nih.gov/15761078/,literature
C1334749,Lymphoproliferative disorder caused by methotrexate,26,,incidence,2080000,0.45,False,,"Iatrogenic lymphoproliferative disorder in MTX-treated patients. Cumulative incidence 1.3% at 5 years and 4.7% at 10 years in RA patients. Estimated ~26 cases per 100,000 patients on MTX therapy. Highly dependent on drug exposure and patient population.",moderate,moderate,False,,Tanaka Y et al. (2023). Lymphoproliferative disorder risk after methotrexate treatment for rheumatoid arthritis. Cancer Sci. 114(3):934-944,https://pubmed.ncbi.nlm.nih.gov/37365854/,literature
C1335168,Ovarian mucinous tumor,3.8,,incidence,304000,0.72,True,Ovarian Cancer,Mucinous epithelial ovarian cancers represent approximately 3-5% of all ovarian tumors with global incidence around 3.8 per 100k women. Based on GLOBOCAN 2005 ovarian cancer data stratified by histology.,strong,moderate,True,2005,GLOBOCAN 2005 (IARC) - ovarian cancer incidence by histology,https://gco.iarc.fr/,registry
C1335461,Postsurgical Stage I Hepatoblastoma,1.2,,incidence,96000,0.65,True,Hepatoblastoma,Mapped to hepatoblastoma incidence in children <5 years (~1.2 per 100k in that age group). CUI refers to post-surgical stage classification rather than disease incidence per se. Global incidence from pediatric cancer registries.,moderate,moderate,False,,GLOBOCAN 2020 (IARC),https://gco.iarc.fr/,registry
C1335512,Prostate Lymphoma,0.8,,incidence,64000,0.55,True,Lymphoma,Prostate lymphoma is a rare subtype of non-Hodgkin lymphoma. Limited epidemiological data available; estimates based on relative frequency among prostatic malignancies.,weak,moderate,False,,,,
C1336257,Stage 3 Neuroblastoma,2.5,,incidence,200000,0.55,True,Neuroblastoma,"Neuroblastoma overall incidence ~6-7 per 100k in children under age 5. Stage 3 neuroblastoma represents approximately 35-40% of cases at diagnosis, estimated ~2.5 per 100k. Staging distribution data from pediatric cancer registries; confidence moderate due to variation in staging classification systems.",moderate,moderate,False,,Pediatric cancer registry data,,registry
C1336476,Stage I Pleural Malignant Mesothelioma AJCC v7,0.8,,incidence,64000,0.7,True,"Malignant mesothelioma, pleura","Stage I pleural mesothelioma represents ~20% of diagnosed cases at stage I. Global mesothelioma incidence ~4 per 100k, with ~20% at stage I = ~0.8 per 100k. Asbestos exposure legacy.",moderate,high,False,2005,GLOBOCAN 2005 (IARC); Mesothelioma data from National Cancer Institute,https://gco.iarc.fr/,registry
C1336748,Thyroid Angiosarcoma,extremely rare,,incidence,extremely rare,0.28,True,Thyroid Cancer,"Angiosarcoma of thyroid is an extremely rare vascular malignancy, <0.01 per 100k. Reported primarily through case reports and small case series. Estimated fewer than 50 cases worldwide per year.",weak,unknown,False,,,,
C1336753,Thyroid Lymphoma,0.3,,incidence,24000,0.65,True,Non-Hodgkin Lymphoma,"Primary thyroid lymphoma (PTL) is rare, representing ~0.2-0.5% of thyroid malignancies and ~2-5% of extranodal lymphomas. Estimated global incidence ~0.3 per 100k based on cancer registry data showing ~0.02-0.07 per 100k person-years for thyroid NHL.",moderate,low,False,2005,Cancer registry data and NHL epidemiological surveys,,registry
C1368771,Burkitt-like lymphoma,0.3,,incidence,24000,0.58,True,Non-Hodgkin Lymphoma,"Burkitt-like lymphoma is a rare subtype of non-Hodgkin lymphoma. Estimated incidence ~0.3 per 100k based on NHL subtype distribution (Burkitt ~1-2% of NHL, NHL ~15-20 per 100k globally). Geographic variation high due to differences in lymphoma epidemiology.",moderate,high,False,,WHO GLOBOCAN and international lymphoma registries,https://gco.iarc.fr/,registry
C1368920,Atypical Lobular Breast Hyperplasia,25.0,,incidence,2000000,0.65,True,Breast Hyperplasia,Atypical lobular hyperplasia is a breast lesion with increased cancer risk. Estimated incidence ~25 per 100k based on mammography screening studies.,moderate,moderate,False,2008,Hartmann LC et al. (2005). Benign breast disease and the risk of breast cancer. N Engl J Med. 353:275-285,https://pubmed.ncbi.nlm.nih.gov/16054891/,literature
C1389473,Pelvic hypoplasia,extremely rare,,incidence,extremely rare,0.22,True,Skeletal Dysplasia,Rare congenital skeletal dysplasia characterized by underdevelopment of the pelvis. Sporadic case reports in medical literature; estimated incidence <0.01 per 100k live births. Limited systematic epidemiological surveillance data.,weak,unknown,False,,,,
C1395512,Epidermolytic palmoplantar keratoderma,extremely rare,,incidence,extremely rare,0.25,False,,Rare genetic keratoderma with estimated incidence <0.1 per 100k based on case report frequency. No systematic epidemiological studies available.,weak,unknown,False,,,,
C1409412,Periostosis,,,,,0.0,False,,"Periostosis is an umbrella pathological term describing bone surface proliferation. Without specification of type (hereditary multiple exostoses, hyperostosis, etc.), cannot estimate meaningfully. Requires disease specification.",none,unknown,False,,,,
C1410400,"Nontraumatic subarachnoid hemorrhage, unspecified",9.0,,incidence,720000,0.78,True,Intracranial hemorrhage,Nontraumatic (spontaneous) subarachnoid hemorrhage from aneurysms and other causes. Global incidence estimated ~9 per 100k person-years based on stroke registries and epidemiological studies; varies geographically from 4-7 in low-risk to 15+ in high-risk populations.,strong,high,False,2005,WHO Global Burden of Disease 2005; stroke epidemiology registries,https://www.who.int/,registry
C1456868,Diabetic Foot Ulcer,24.0,20000,both,1920000,0.75,True,Diabetes Mellitus Complications,Diabetic foot ulcer incidence ~2% per year among diabetics. In general population ~24 per 100k. Prevalence ~15-20% of all diabetics.,strong,moderate,False,2005,Singh N et al. (2005). Diabetic foot ulcer pathogenesis and management. JAMA. 293(2):217-228,https://pubmed.ncbi.nlm.nih.gov/15644549/,literature
C1510460,Orofaciodigital Syndrome I,0.4,,incidence,32000,0.45,False,Orofaciodigital Syndrome,"OFD1 is an X-linked dominant disorder affecting oral, facial, and digit development. Estimated incidence approximately 0.4 per 100k births (roughly 1 in 250,000 births). Limited published epidemiological data; estimate based on clinical genetics literature reporting rare but recognizable syndrome.",weak,unknown,False,,,,
C1513269,Microcysts,,,,,0.0,False,,"Microcysts is a pathological descriptor/morphological finding rather than a specific disease entity. It refers to microscopic fluid-filled spaces that can occur in various tissues (kidney, liver, breast, etc.) across multiple disease categories. Too generic to estimate meaningfully.",none,unknown,False,,,,
C1514225,Poorly Differentiated Neuroblastoma,1.5,,incidence,120000,0.68,True,Neuroblastoma,Specific histological subtype of neuroblastoma (most common pediatric cancer). Neuroblastoma global incidence ~10-15 per million children (~1.5 per 100k population-wide). Poorly differentiated represents intermediate prognosis subtype. Confidence limited by lack of 2005-specific histological subtype data.,moderate,moderate,False,,GLOBOCAN and pediatric cancer registries,,registry
C1514517,Prostate Stromal Proliferation of Uncertain Malignant Potential,,,,,0.18,False,Prostate Neoplasm,"This is a specific pathological diagnosis describing a histopathological finding in prostate tissue biopsies, not a disease entity with established clinical epidemiology. Incidence cannot be meaningfully estimated because this represents a diagnostic category applied by pathologists during histological examination, not a population-level disease. Frequency would depend on prostate biopsy rates and pathologist interpretation criteria, which vary by region and time period.",none,high,False,,,,
C1519653,Trisomy 4,extremely rare,,incidence,extremely rare,0.15,False,Chromosome abnormalities,"Trisomy 4 is one of the rarest chromosomal abnormalities, typically incompatible with life and resulting in early miscarriage. Estimated <0.01 per 100k live births based on cytogenetic studies.",weak,low,False,,Cytogenetic screening data from multiple studies,,
C1519702,Turcot Syndrome Type 1,extremely rare,,incidence,extremely rare,0.35,True,Turcot Syndrome,Turcot syndrome type 1 (MMR-deficient) is extremely rare autosomal recessive disorder with <100 families reported. Estimated <0.1 per 100k births based on case reports.,weak,unknown,False,,,,
C1527407,Eosinophilic Pneumonia,1.5,,incidence,120000,0.55,True,Pneumonia,Rare interstitial lung disease with eosinophil infiltration. Estimated ~1-2 per 100k based on hospitalization data and case series.,moderate,moderate,False,,,,
C1561828,Anemia in CKD,800,8000,both,640000,0.68,True,Anemia,"Anemia in chronic kidney disease is common, affecting 30-50% of CKD patients depending on stage. Incidence of new-onset CKD-related anemia estimated at 800 per 100k among CKD population; overall prevalence ~8000 per 100k among all CKD patients globally. Data from nephrology registries and CKD cohort studies.",moderate,moderate,False,,,,
C1563730,Abdominal Cryptorchidism,0.5,,incidence,40000,0.35,True,Cryptorchidism,Abdominal cryptorchidism is a rare subtype of undescended testicle. Estimated ~0.5 per 100k births based on case reports and small series. No large-scale epidemiological studies available.,weak,unknown,False,,,,
C1567742,"Alport Syndrome, X-Linked",2.5,20.0,both,200000,0.65,True,Alport Syndrome,"X-linked Alport syndrome is the most common form (~85% of cases), with overall Alport syndrome prevalence ~1.3 per 100k. Incidence of new diagnoses estimated ~2.5 per 100k person-years based on pediatric nephrology literature; prevalence ~20 per 100k for living cases.",moderate,low,False,2003,Kashtan CE et al. (2003). Alport syndrome and thin basement membrane disease. Adv Chronic Kidney Dis. 10(1):24-32,https://pubmed.ncbi.nlm.nih.gov/12732739/,literature
C1609433,Congenital absence of kidneys syndrome,,,,,0.0,False,,CUI C1609433 not found in epidemiological database,none,unknown,False,,,,
C1609519,Neuroendocrine tumor of pancreas,0.8,,incidence,64000,0.6,True,Pancreatic Cancer,Pancreatic neuroendocrine tumors (PNETs) are rare neoplasms with estimated incidence 0.5-1.5 per 100k. Subtype of pancreatic tumors with better prognosis than adenocarcinoma.,moderate,low,False,,,,
C1611706,Myosclerosis,,,,,0.0,False,,CUI C1611706 not found in epidemiological database,none,unknown,False,,,,
C1611706,Myosclerosis,,,,,0.0,False,,CUI C1611706 not found in epidemiological database,none,unknown,False,,,,
C1696701,Skin-picking,,1400,prevalence,112000000,0.55,False,Body-Focused Repetitive Behavior,Skin-picking/excoriation disorder (dermatillomania) prevalence estimated at 1.4% of population based on community and clinical surveys. Incidence not well-defined for this chronic behavioral condition.,moderate,moderate,False,2005,Odlaug BL et al. (2010). Prevalence and characteristics of excoriation disorder. J Clin Psychiatry. 71(4):460-466,https://pubmed.ncbi.nlm.nih.gov/20021992/,literature
